14.2	370.0	3e-05	0.99997
14.2	371.0	3e-05	0.99997
14.2	372.0	0.00016	0.99984
14.2	373.0	7e-05	0.9999299999999999
14.2	374.0	5e-05	0.99995
14.2	375.0	7e-05	0.9999299999999999
14.2	376.0	8e-05	0.99992
14.2	377.0	5e-05	0.99995
14.2	378.0	8e-05	0.99992
14.2	379.0	9e-05	0.9999100000000001
14.2	380.0	7e-05	0.9999299999999999
14.2	381.0	0.00012	0.9998799999999999
14.2	382.0	9e-05	0.9999100000000001
14.2	383.0	0.0001	0.9999
14.2	384.0	0.0003	0.9997
14.2	385.0	0.00023	0.99977
14.2	386.0	0.00013	0.99987
14.2	387.0	0.00013	0.99987
14.2	388.0	0.00034	0.99966
14.2	389.0	0.0003	0.9997
14.2	390.0	0.00017	0.9998299999999999
14.2	391.0	0.00058	0.9994200000000001
14.2	392.0	0.00053	0.9994700000000001
14.2	393.0	0.0003	0.9997
14.2	394.0	8e-05	0.99992
14.2	395.0	6e-05	0.9999399999999999
14.2	396.0	9e-05	0.9999100000000001
14.2	397.0	9e-05	0.9999100000000001
14.2	398.0	2e-05	0.99998
14.2	399.0	1e-05	0.9999899999999999
14.2	400.0	1e-05	0.9999899999999999
14.2	401.0	1e-05	0.9999899999999999
14.2	402.0	1e-05	0.9999899999999999
14.2	403.0	1e-05	0.9999899999999999
14.2	404.0	1e-05	0.9999899999999999
14.2	405.0	1e-05	0.9999899999999999
14.2	406.0	2e-05	0.99998
14.2	407.0	1e-05	0.9999899999999999
14.2	408.0	1e-05	0.9999899999999999
14.2	409.0	2e-05	0.99998
14.2	410.0	3e-05	0.99997
14.2	411.0	8e-05	0.99992
14.2	412.0	9e-05	0.9999100000000001
14.2	413.0	7e-05	0.9999299999999999
14.2	414.0	8e-05	0.99992
14.2	415.0	0.00015	0.99985
14.2	416.0	3e-05	0.99997
14.2	417.0	3e-05	0.99997
14.2	418.0	0.00016	0.99984
14.2	419.0	7e-05	0.9999299999999999
14.2	420.0	5e-05	0.99995
14.2	421.0	8e-05	0.99992
14.2	422.0	8e-05	0.99992
14.2	423.0	0.0001	0.9999
14.2	424.0	0.00016	0.99984
14.2	425.0	3e-05	0.99997
14.2	426.0	5e-05	0.99995
14.2	427.0	4e-05	0.9999600000000001
14.2	428.0	2e-05	0.99998
14.2	429.0	0.00011	0.99989
14.2	430.0	5e-05	0.99995
14.2	431.0	2e-05	0.99998
14.2	432.0	0.00014	0.9998600000000001
14.2	433.0	8e-05	0.99992
14.2	434.0	0.0001	0.9999
14.2	435.0	4e-05	0.9999600000000001
14.2	436.0	2e-05	0.99998
14.2	437.0	2e-05	0.99998
14.2	438.0	2e-05	0.99998
14.2	439.0	3e-05	0.99997
14.2	440.0	5e-05	0.99995
14.2	441.0	9e-05	0.9999100000000001
14.2	442.0	0.00014	0.9998600000000001
14.2	443.0	4e-05	0.9999600000000001
14.2	444.0	1e-05	0.9999899999999999
14.2	445.0	2e-05	0.99998
14.2	446.0	4e-05	0.9999600000000001
14.2	447.0	6e-05	0.9999399999999999
14.2	448.0	7e-05	0.9999299999999999
14.2	449.0	7e-05	0.9999299999999999
14.2	450.0	5e-05	0.99995
14.2	451.0	4e-05	0.9999600000000001
14.2	452.0	3e-05	0.99997
14.2	453.0	2e-05	0.99998
14.2	454.0	2e-05	0.99998
14.2	455.0	2e-05	0.99998
14.2	456.0	1e-05	0.9999899999999999
14.2	457.0	1e-05	0.9999899999999999
14.2	458.0	1e-05	0.9999899999999999
14.2	459.0	1e-05	0.9999899999999999
14.2	460.0	1e-05	0.9999899999999999
14.2	461.0	1e-05	0.9999899999999999
14.2	462.0	1e-05	0.9999899999999999
14.2	463.0	1e-05	0.9999899999999999
14.2	464.0	1e-05	0.9999899999999999
14.2	465.0	1e-05	0.9999899999999999
14.2	466.0	1e-05	0.9999899999999999
14.2	467.0	1e-05	0.9999899999999999
14.2	468.0	1e-05	0.9999899999999999
14.2	469.0	1e-05	0.9999899999999999
14.2	470.0	1e-05	0.9999899999999999
14.2	471.0	1e-05	0.9999899999999999
14.2	472.0	1e-05	0.9999899999999999
14.2	473.0	1e-05	0.9999899999999999
14.2	474.0	1e-05	0.9999899999999999
14.2	475.0	1e-05	0.9999899999999999
14.2	476.0	2e-05	0.99998
14.2	477.0	2e-05	0.99998
14.2	478.0	3e-05	0.99997
14.2	479.0	3e-05	0.99997
14.2	480.0	5e-05	0.99995
14.2	481.0	8e-05	0.99992
14.2	482.0	0.00012	0.9998799999999999
14.2	483.0	0.00021	0.99979
14.2	484.0	0.00037	0.9996299999999999
14.2	485.0	0.00052	0.9994799999999999
14.2	486.0	0.00049	0.99951
14.2	487.0	0.0004	0.9996
14.2	488.0	0.00038	0.9996200000000001
14.2	489.0	0.00042	0.9995799999999999
14.2	490.0	0.00035	0.99965
14.2	491.0	0.00028	0.99972
14.2	492.0	0.00026	0.99974
14.2	493.0	0.00029	0.99971
14.2	494.0	0.0004	0.9996
14.2	495.0	0.00058	0.9994200000000001
14.2	496.0	0.00071	0.99929
14.2	497.0	0.00069	0.99931
14.2	498.0	0.00054	0.99946
14.2	499.0	0.00041	0.99959
14.2	500.0	0.00034	0.99966
14.2	501.0	0.00031	0.99969
14.2	502.0	0.0003	0.9997
14.2	503.0	0.00031	0.99969
14.2	504.0	0.00033	0.9996700000000001
14.2	505.0	0.00037	0.9996299999999999
14.2	506.0	0.00042	0.9995799999999999
14.2	507.0	0.00048	0.9995200000000001
14.2	508.0	0.00057	0.9994299999999999
14.2	509.0	0.00068	0.9993200000000001
14.2	510.0	0.00083	0.9991700000000001
14.2	511.0	0.00101	0.9989899999999999
14.2	512.0	0.00125	0.99875
14.2	513.0	0.00154	0.99846
14.2	514.0	0.00191	0.9980899999999999
14.2	515.0	0.00237	0.9976299999999999
14.2	516.0	0.00292	0.99708
14.2	517.0	0.00359	0.99641
14.2	518.0	0.00438	0.9956200000000001
14.2	519.0	0.00532	0.9946799999999999
14.2	520.0	0.00644	0.99356
14.2	521.0	0.00777	0.99223
14.2	522.0	0.00935	0.99065
14.2	523.0	0.01124	0.9887600000000001
14.2	524.0	0.0135	0.9865
14.2	525.0	0.016280000000000003	0.98372
14.2	526.0	0.01975	0.98025
14.2	527.0	0.02421	0.9757899999999999
14.2	528.0	0.030060000000000003	0.9699399999999999
14.2	529.0	0.03785	0.96215
14.2	530.0	0.04821	0.9517899999999999
14.2	531.0	0.0618	0.9382
14.2	532.0	0.07905	0.92095
14.2	533.0	0.09988999999999999	0.9001100000000001
14.2	534.0	0.12324	0.87676
14.2	535.0	0.14674	0.85326
14.2	536.0	0.16745	0.83255
14.2	537.0	0.1837	0.8163
14.2	538.0	0.19683	0.8031699999999999
14.2	539.0	0.21055	0.78945
14.2	540.0	0.22923000000000002	0.77077
14.2	541.0	0.257	0.743
14.2	542.0	0.35513	0.6448699999999999
14.2	543.0	0.42917	0.5708300000000001
14.2	544.0	0.51272	0.48728
14.2	545.0	0.58921	0.41079
14.2	546.0	0.64245	0.35755
14.2	547.0	0.67056	0.32944
14.2	548.0	0.68412	0.31588
14.2	549.0	0.6958	0.3042
14.2	550.0	0.7138100000000001	0.28619
14.2	551.0	0.7415	0.2585
14.2	552.0	0.77969	0.22030999999999998
14.2	553.0	0.8282299999999999	0.17177
14.2	554.0	0.88397	0.11603
14.2	555.0	0.93686	0.06314
14.2	556.0	0.9733	0.0267
14.2	557.0	0.98836	0.011640000000000001
14.2	558.0	0.98926	0.010740000000000001
14.2	559.0	0.9857600000000001	0.014240000000000001
14.2	560.0	0.98308	0.016919999999999998
14.2	561.0	0.9822799999999999	0.01772
14.2	562.0	0.98267	0.01733
14.2	563.0	0.98336	0.016640000000000002
14.2	564.0	0.98413	0.01587
14.2	565.0	0.98555	0.01445
14.2	566.0	0.9881700000000001	0.01183
14.2	567.0	0.99149	0.00850999
14.2	568.0	0.9940100000000001	0.00599003
14.2	569.0	0.9941	0.00590003
14.2	570.0	0.99119	0.00880998
14.2	571.0	0.9861700000000001	0.01383
14.2	572.0	0.9811	0.0189
14.2	573.0	0.9782200000000001	0.02178
14.2	574.0	0.9789200000000001	0.02108
14.2	575.0	0.9831200000000001	0.016880000000000003
14.2	576.0	0.9892799999999999	0.01072
14.2	577.0	0.99505	0.00494999
14.2	578.0	0.9982700000000001	0.00173002
14.2	579.0	0.99785	0.00215
14.2	580.0	0.99421	0.00579
14.2	581.0	0.9889100000000001	0.011090000000000001
14.2	582.0	0.98388	0.01612
14.2	583.0	0.9806600000000001	0.01934
14.2	584.0	0.98001	0.01999
14.2	585.0	0.98183	0.01817
14.2	586.0	0.98535	0.01465
14.2	587.0	0.98945	0.01055
14.2	588.0	0.9930200000000001	0.00698
14.2	589.0	0.9952	0.00480002
14.2	590.0	0.9955700000000001	0.00443
14.2	591.0	0.99418	0.00581998
14.2	592.0	0.99155	0.00844997
14.2	593.0	0.9885200000000001	0.011479999999999999
14.2	594.0	0.98606	0.013940000000000001
14.2	595.0	0.9849600000000001	0.015040000000000001
14.2	596.0	0.9856299999999999	0.014369999999999999
14.2	597.0	0.9879	0.0121
14.2	598.0	0.99106	0.00893998
14.2	599.0	0.99403	0.00597
14.2	600.0	0.99575	0.00424999
14.2	601.0	0.9956299999999999	0.00436997
14.2	602.0	0.9938	0.00620002
14.2	603.0	0.9910700000000001	0.00893003
14.2	604.0	0.9885700000000001	0.01143
14.2	605.0	0.98736	0.01264
14.2	606.0	0.9879100000000001	0.01209
14.2	607.0	0.98995	0.01005
14.2	608.0	0.9925299999999999	0.00747001
14.2	609.0	0.9944799999999999	0.00551999
14.2	610.0	0.99485	0.00515002
14.2	611.0	0.9933799999999999	0.00661999
14.2	612.0	0.99054	0.00945997
14.2	613.0	0.9873799999999999	0.012620000000000001
14.2	614.0	0.9850700000000001	0.01493
14.2	615.0	0.98444	0.01556
14.2	616.0	0.9855799999999999	0.014419999999999999
14.2	617.0	0.9878100000000001	0.012190000000000001
14.2	618.0	0.9899899999999999	0.01001
14.2	619.0	0.9909600000000001	0.00904
14.2	620.0	0.99008	0.00992
14.2	621.0	0.98751	0.012490000000000001
14.2	622.0	0.98406	0.01594
14.2	623.0	0.9809399999999999	0.01906
14.2	624.0	0.97919	0.02081
14.2	625.0	0.9793200000000001	0.02068
14.2	626.0	0.98103	0.018969999999999997
14.2	627.0	0.98336	0.016640000000000002
14.2	628.0	0.9851	0.0149
14.2	629.0	0.9852700000000001	0.014730000000000002
14.2	630.0	0.98356	0.01644
14.2	631.0	0.9804299999999999	0.01957
14.2	632.0	0.9769399999999999	0.02306
14.2	633.0	0.9743	0.0257
14.2	634.0	0.97346	0.026539999999999998
14.2	635.0	0.9747100000000001	0.02529
14.2	636.0	0.9775799999999999	0.02242
14.2	637.0	0.9810200000000001	0.01898
14.2	638.0	0.9838100000000001	0.01619
14.2	639.0	0.98501	0.01499
14.2	640.0	0.98434	0.01566
14.2	641.0	0.98225	0.01775
14.2	642.0	0.9797299999999999	0.02027
14.2	643.0	0.9778899999999999	0.022109999999999998
14.2	644.0	0.97762	0.02238
14.2	645.0	0.9791799999999999	0.020819999999999998
14.2	646.0	0.9822700000000001	0.017730000000000003
14.2	647.0	0.9859700000000001	0.01403
14.2	648.0	0.9892299999999999	0.01077
14.2	649.0	0.99116	0.00884002
14.2	650.0	0.99141	0.00858998
14.2	651.0	0.99015	0.00985003
14.2	652.0	0.9880200000000001	0.01198
14.2	653.0	0.98585	0.01415
14.2	654.0	0.9843700000000001	0.01563
14.2	655.0	0.9839399999999999	0.016059999999999998
14.2	656.0	0.9845700000000001	0.015430000000000001
14.2	657.0	0.9859100000000001	0.01409
14.2	658.0	0.98745	0.01255
14.2	659.0	0.98869	0.011309999999999999
14.2	660.0	0.98924	0.010759999999999999
14.2	661.0	0.9889600000000001	0.011040000000000001
14.2	662.0	0.9864	0.0136
14.2	663.0	0.9848	0.0152
14.2	664.0	0.9835	0.0165
14.2	665.0	0.9827	0.0173
14.2	666.0	0.9821799999999999	0.01782
14.2	667.0	0.98098	0.01902
14.2	668.0	0.9773200000000001	0.022680000000000002
14.2	669.0	0.9688700000000001	0.03113
14.2	670.0	0.9539	0.0461
14.2	671.0	0.93247	0.06752999999999999
14.2	672.0	0.90656	0.09344
14.2	673.0	0.8786700000000001	0.12133
14.2	674.0	0.85049	0.14951
14.2	675.0	0.8226100000000001	0.17739000000000002
14.2	676.0	0.79533	0.20467
14.2	677.0	0.7690600000000001	0.23094
14.2	678.0	0.7434	0.2566
14.2	679.0	0.71567	0.28433
14.2	680.0	0.68182	0.31818
14.2	681.0	0.64065	0.35935
14.2	682.0	0.59607	0.40393
14.2	683.0	0.55297	0.44703000000000004
14.2	684.0	0.51295	0.48705
14.2	685.0	0.47512	0.52488
14.2	686.0	0.43831000000000003	0.5616899999999999
14.2	687.0	0.4016	0.5984
14.2	688.0	0.36348	0.63652
14.2	689.0	0.32151	0.6784899999999999
14.2	690.0	0.27351	0.72649
14.2	691.0	0.21986	0.78014
14.2	692.0	0.16498	0.8350200000000001
14.2	693.0	0.11582	0.88418
14.2	694.0	0.07752	0.92248
14.2	695.0	0.05106	0.94894
14.2	696.0	0.03365	0.96635
14.2	697.0	0.02249	0.97751
14.2	698.0	0.015340000000000001	0.9846600000000001
14.2	699.0	0.0107	0.9893
14.2	700.0	0.00763	0.9923700000000001
14.2	701.0	0.00555	0.99445
14.2	702.0	0.00411	0.9958899999999999
14.2	703.0	0.0031	0.9969
14.2	704.0	0.00237	0.9976299999999999
14.2	705.0	0.00184	0.99816
14.2	706.0	0.00145	0.99855
14.2	707.0	0.00116	0.99884
14.2	708.0	0.00094	0.9990600000000001
14.2	709.0	0.00077	0.99923
14.2	710.0	0.00065	0.99935
14.2	711.0	0.00056	0.99944
14.2	712.0	0.00048	0.9995200000000001
14.2	713.0	0.00043	0.9995700000000001
14.2	714.0	0.00038	0.9996200000000001
14.2	715.0	0.00034	0.99966
14.2	716.0	0.00031	0.99969
14.2	717.0	0.00028	0.99972
14.2	718.0	0.00026	0.99974
14.2	719.0	0.00024	0.99976
14.2	720.0	0.00023	0.99977
14.2	721.0	0.00022	0.9997799999999999
14.2	722.0	0.00021	0.99979
14.2	723.0	0.0002	0.9998
14.2	724.0	0.00019	0.9998100000000001
14.2	725.0	0.00018	0.99982
14.2	726.0	0.00018	0.99982
14.2	727.0	0.00017	0.9998299999999999
14.2	728.0	0.00016	0.99984
14.2	729.0	0.00015	0.99985
14.2	730.0	0.00015	0.99985
14.2	731.0	0.00013	0.99987
14.2	732.0	0.00013	0.99987
14.2	733.0	0.00012	0.9998799999999999
14.2	734.0	0.00011	0.99989
14.2	735.0	0.0001	0.9999
14.2	736.0	9e-05	0.9999100000000001
14.2	737.0	9e-05	0.9999100000000001
14.2	738.0	8e-05	0.99992
14.2	739.0	8e-05	0.99992
14.2	740.0	7e-05	0.9999299999999999
14.2	741.0	7e-05	0.9999299999999999
14.2	742.0	7e-05	0.9999299999999999
14.2	743.0	6e-05	0.9999399999999999
14.2	744.0	6e-05	0.9999399999999999
14.2	745.0	6e-05	0.9999399999999999
14.2	746.0	6e-05	0.9999399999999999
14.2	747.0	6e-05	0.9999399999999999
14.2	748.0	6e-05	0.9999399999999999
14.2	749.0	7e-05	0.9999299999999999
14.2	750.0	7e-05	0.9999299999999999
14.2	751.0	7e-05	0.9999299999999999
14.2	752.0	7e-05	0.9999299999999999
14.2	753.0	7e-05	0.9999299999999999
14.2	754.0	7e-05	0.9999299999999999
14.2	755.0	6e-05	0.9999399999999999
14.2	756.0	6e-05	0.9999399999999999
14.2	757.0	6e-05	0.9999399999999999
14.2	758.0	5e-05	0.99995
14.2	759.0	5e-05	0.99995
14.2	760.0	5e-05	0.99995
14.2	761.0	5e-05	0.99995
14.2	762.0	6e-05	0.9999399999999999
14.2	763.0	6e-05	0.9999399999999999
14.2	764.0	6e-05	0.9999399999999999
14.2	765.0	6e-05	0.9999399999999999
14.2	766.0	6e-05	0.9999399999999999
14.2	767.0	6e-05	0.9999399999999999
14.2	768.0	6e-05	0.9999399999999999
14.2	769.0	5e-05	0.99995
14.2	770.0	5e-05	0.99995
14.2	771.0	4e-05	0.9999600000000001
14.2	772.0	4e-05	0.9999600000000001
14.2	773.0	4e-05	0.9999600000000001
14.2	774.0	4e-05	0.9999600000000001
14.2	775.0	3e-05	0.99997
14.2	776.0	3e-05	0.99997
14.2	777.0	3e-05	0.99997
14.2	778.0	3e-05	0.99997
14.2	779.0	3e-05	0.99997
14.2	780.0	3e-05	0.99997
14.2	781.0	4e-05	0.9999600000000001
14.2	782.0	4e-05	0.9999600000000001
14.2	783.0	4e-05	0.9999600000000001
14.2	784.0	5e-05	0.99995
14.2	785.0	5e-05	0.99995
14.2	786.0	6e-05	0.9999399999999999
14.2	787.0	6e-05	0.9999399999999999
14.2	788.0	6e-05	0.9999399999999999
14.2	789.0	6e-05	0.9999399999999999
14.2	790.0	6e-05	0.9999399999999999
14.2	791.0	6e-05	0.9999399999999999
14.2	792.0	5e-05	0.99995
14.2	793.0	5e-05	0.99995
14.2	794.0	4e-05	0.9999600000000001
14.2	795.0	4e-05	0.9999600000000001
14.2	796.0	5e-05	0.99995
14.2	797.0	5e-05	0.99995
14.2	798.0	5e-05	0.99995
14.2	799.0	6e-05	0.9999399999999999
14.2	800.0	6e-05	0.9999399999999999
14.2	801.0	6e-05	0.9999399999999999
14.2	802.0	6e-05	0.9999399999999999
14.2	803.0	6e-05	0.9999399999999999
14.2	804.0	6e-05	0.9999399999999999
14.2	805.0	6e-05	0.9999399999999999
14.2	806.0	6e-05	0.9999399999999999
14.2	807.0	8e-05	0.99992
14.2	808.0	0.00013	0.99987
14.2	809.0	0.00068	0.9993200000000001
14.2	810.0	0.00031	0.99969
14.2	811.0	0.00017	0.9998299999999999
14.2	812.0	0.00022	0.9997799999999999
14.2	813.0	0.00044	0.99956
14.2	814.0	0.00136	0.99864
14.2	815.0	0.00321	0.99679
14.2	816.0	0.00077	0.99923
14.2	817.0	0.00026	0.99974
14.2	818.0	0.00013	0.99987
14.2	819.0	8e-05	0.99992
14.2	820.0	6e-05	0.9999399999999999
14.2	821.0	6e-05	0.9999399999999999
14.2	822.0	6e-05	0.9999399999999999
14.2	823.0	7e-05	0.9999299999999999
14.2	824.0	0.00011	0.99989
14.2	825.0	0.00022	0.9997799999999999
14.2	826.0	0.0012	0.9988
14.2	827.0	0.00076	0.99924
14.2	828.0	0.00185	0.99815
14.2	829.0	0.00093	0.9990700000000001
14.2	830.0	0.00021	0.99979
14.2	831.0	9e-05	0.9999100000000001
14.2	832.0	5e-05	0.99995
14.2	833.0	3e-05	0.99997
14.2	834.0	2e-05	0.99998
14.2	835.0	1e-05	0.9999899999999999
14.2	836.0	1e-05	0.9999899999999999
14.2	837.0	1e-05	0.9999899999999999
14.2	838.0	1e-05	0.9999899999999999
14.2	839.0	1e-05	0.9999899999999999
14.2	840.0	1e-05	0.9999899999999999
14.2	841.0	0.0	1.0
14.2	842.0	0.0	1.0
14.2	843.0	0.0	1.0
14.2	844.0	0.0	1.0
14.2	845.0	0.0	1.0
14.2	846.0	0.0	1.0
14.2	847.0	0.0	1.0
14.2	848.0	0.0	1.0
14.2	849.0	0.0	1.0
14.2	850.0	0.0	1.0
14.2	851.0	1e-05	0.9999899999999999
14.2	852.0	1e-05	0.9999899999999999
14.2	853.0	1e-05	0.9999899999999999
14.2	854.0	1e-05	0.9999899999999999
14.2	855.0	1e-05	0.9999899999999999
14.2	856.0	1e-05	0.9999899999999999
14.2	857.0	1e-05	0.9999899999999999
14.2	858.0	1e-05	0.9999899999999999
14.2	859.0	2e-05	0.99998
14.2	860.0	2e-05	0.99998
14.2	861.0	3e-05	0.99997
14.2	862.0	4e-05	0.9999600000000001
14.2	863.0	6e-05	0.9999399999999999
14.2	864.0	0.0001	0.9999
14.2	865.0	0.00018	0.99982
14.2	866.0	0.00033	0.9996700000000001
14.2	867.0	0.0004	0.9996
14.2	868.0	0.00025	0.99975
14.2	869.0	0.00013	0.99987
14.2	870.0	8e-05	0.99992
14.2	871.0	5e-05	0.99995
14.2	872.0	3e-05	0.99997
14.2	873.0	3e-05	0.99997
14.2	874.0	2e-05	0.99998
14.2	875.0	2e-05	0.99998
14.2	876.0	3e-05	0.99997
14.2	877.0	4e-05	0.9999600000000001
14.2	878.0	6e-05	0.9999399999999999
14.2	879.0	5e-05	0.99995
14.2	880.0	3e-05	0.99997
14.2	881.0	3e-05	0.99997
14.2	882.0	3e-05	0.99997
14.2	883.0	4e-05	0.9999600000000001
14.2	884.0	5e-05	0.99995
14.2	885.0	8e-05	0.99992
14.2	886.0	0.00015	0.99985
14.2	887.0	0.00019	0.9998100000000001
14.2	888.0	0.00013	0.99987
14.2	889.0	8e-05	0.99992
14.2	890.0	9e-05	0.9999100000000001
14.2	891.0	0.00011	0.99989
14.2	892.0	7e-05	0.9999299999999999
14.2	893.0	4e-05	0.9999600000000001
14.2	894.0	3e-05	0.99997
14.2	895.0	2e-05	0.99998
14.2	896.0	2e-05	0.99998
14.2	897.0	2e-05	0.99998
14.2	898.0	2e-05	0.99998
14.2	899.0	2e-05	0.99998
14.2	900.0	3e-05	0.99997
14.2	901.0	3e-05	0.99997
14.2	902.0	4e-05	0.9999600000000001
14.2	903.0	5e-05	0.99995
14.2	904.0	7e-05	0.9999299999999999
14.2	905.0	9e-05	0.9999100000000001
14.2	906.0	0.00011	0.99989
14.2	907.0	0.00014	0.9998600000000001
14.2	908.0	0.00017	0.9998299999999999
14.2	909.0	0.00019	0.9998100000000001
14.2	910.0	0.00019	0.9998100000000001
14.2	911.0	0.00018	0.99982
14.2	912.0	0.00016	0.99984
14.2	913.0	0.00013	0.99987
14.2	914.0	0.00011	0.99989
14.2	915.0	9e-05	0.9999100000000001
14.2	916.0	8e-05	0.99992
14.2	917.0	8e-05	0.99992
14.2	918.0	7e-05	0.9999299999999999
14.2	919.0	7e-05	0.9999299999999999
14.2	920.0	7e-05	0.9999299999999999
14.2	921.0	7e-05	0.9999299999999999
14.2	922.0	7e-05	0.9999299999999999
14.2	923.0	7e-05	0.9999299999999999
14.2	924.0	7e-05	0.9999299999999999
14.2	925.0	8e-05	0.99992
14.2	926.0	0.0001	0.9999
14.2	927.0	0.00011	0.99989
14.2	928.0	0.00013	0.99987
14.2	929.0	0.00014	0.9998600000000001
14.2	930.0	0.00015	0.99985
14.2	931.0	0.00014	0.9998600000000001
14.2	932.0	0.00013	0.99987
14.2	933.0	0.00011	0.99989
14.2	934.0	0.0001	0.9999
14.2	935.0	8e-05	0.99992
14.2	936.0	7e-05	0.9999299999999999
14.2	937.0	5e-05	0.99995
14.2	938.0	4e-05	0.9999600000000001
14.2	939.0	4e-05	0.9999600000000001
14.2	940.0	3e-05	0.99997
14.2	941.0	3e-05	0.99997
14.2	942.0	3e-05	0.99997
14.2	943.0	3e-05	0.99997
14.2	944.0	3e-05	0.99997
14.2	945.0	3e-05	0.99997
14.2	946.0	3e-05	0.99997
14.2	947.0	3e-05	0.99997
14.2	948.0	4e-05	0.9999600000000001
14.2	949.0	4e-05	0.9999600000000001
14.2	950.0	5e-05	0.99995
14.2	951.0	6e-05	0.9999399999999999
14.2	952.0	7e-05	0.9999299999999999
14.2	953.0	8e-05	0.99992
14.2	954.0	0.0001	0.9999
14.2	955.0	0.00013	0.99987
14.2	956.0	0.00016	0.99984
14.2	957.0	0.0002	0.9998
14.2	958.0	0.00024	0.99976
14.2	959.0	0.00027	0.9997299999999999
14.2	960.0	0.00029	0.99971
14.2	961.0	0.00029	0.99971
14.2	962.0	0.00028	0.99972
14.2	963.0	0.00026	0.99974
14.2	964.0	0.00023	0.99977
14.2	965.0	0.00021	0.99979
14.2	966.0	0.00018	0.99982
14.2	967.0	0.00016	0.99984
14.2	968.0	0.00015	0.99985
14.2	969.0	0.00014	0.9998600000000001
14.2	970.0	0.00013	0.99987
14.2	971.0	0.00013	0.99987
14.2	972.0	0.00013	0.99987
14.2	973.0	0.00013	0.99987
14.2	974.0	0.00013	0.99987
14.2	975.0	0.00013	0.99987
14.2	976.0	0.00012	0.9998799999999999
14.2	977.0	0.00011	0.99989
14.2	978.0	0.0001	0.9999
14.2	979.0	9e-05	0.9999100000000001
14.2	980.0	9e-05	0.9999100000000001
14.2	981.0	8e-05	0.99992
14.2	982.0	8e-05	0.99992
14.2	983.0	7e-05	0.9999299999999999
14.2	984.0	7e-05	0.9999299999999999
14.2	985.0	6e-05	0.9999399999999999
14.2	986.0	6e-05	0.9999399999999999
14.2	987.0	5e-05	0.99995
14.2	988.0	5e-05	0.99995
14.2	989.0	4e-05	0.9999600000000001
14.2	990.0	4e-05	0.9999600000000001
14.2	991.0	3e-05	0.99997
14.2	992.0	3e-05	0.99997
14.2	993.0	3e-05	0.99997
14.2	994.0	2e-05	0.99998
14.2	995.0	2e-05	0.99998
14.2	996.0	2e-05	0.99998
14.2	997.0	2e-05	0.99998
14.2	998.0	2e-05	0.99998
14.2	999.0	1e-05	0.9999899999999999
14.2	1000.0	1e-05	0.9999899999999999
14.2	1000.9999999999999	1e-05	0.9999899999999999
